feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance
1553389_at							1		1	1	0	1
1553390_at							1		1	0	1	1
1553391_at							1		1	0	1	1
1553392_at							1		1	0	1	1
1553394_a_at							1		1	0	1	1
1553395_a_at							1		1	1	0	1
1553396_a_at							1		1	0	1	1
1553397_at							1		1	0	1	1
1553398_at							1		1	1	0	1
1553399_a_at							1		1	0	1	1
1553400_a_at							1		1	0	1	1
1553401_at							1		1	0	1	1
1553402_a_at							1		1	1	0	1
1553403_at							1		1	0	1	1
1553405_a_at							1		1	1	0	1
1553407_at							1		1	0	1	1
1553409_at							1		1	1	0	1
1553410_a_at							1		1	0	1	1
1553411_s_at							1		1	0	1	1
1553412_at							1		1	1	0	1
1553413_at							1		1	0	1	1
1553415_at							1		1	1	0	1
1553417_at							1		1	0	1	1
1553418_a_at							1		1	0	1	1
1553420_at							1		1	1	0	1
1553422_s_at							1		1	0	1	1
1553423_a_at							1		1	0	1	1
1553424_at							1		1	0	1	1
1553425_at							1		1	1	0	1
1553426_at							1		1	1	0	1
1553427_at							1		1	0	1	1
1553428_at							1		1	0	1	1
1553429_at							1		1	1	0	1
1553430_a_at							1		1	0	1	1
1553432_s_at							1		1	1	0	1
1553433_at							1		1	0	1	1
1553434_at							1		1	1	0	1
1553435_at							1		1	0	1	1
1553436_at							1		1	1	0	1
1553437_at							1		1	0	1	1
1553438_at							1		1	1	0	1
1553439_at							1		1	0	1	1
1553440_at							1		1	1	0	1
1553441_at							1		1	0	1	1
1553442_a_at							1		1	0	1	1
1553443_at							1		1	1	0	1
1553444_a_at							1		1	0	1	1
1553446_at							1		1	1	0	1
1553447_at							1		1	0	1	1
1553448_at							1		1	1	0	1
1553449_at							1		1	1	0	1
1553450_s_at							1		1	0	1	1
1553451_at							1		1	1	0	1
1553452_at							1		1	1	0	1
1553453_at							1		1	1	0	1
1553454_at							1		1	0	1	1
1553456_at							1		1	0	1	1
1553457_at							1		1	1	0	1
1553458_at							1		1	0	1	1
1553459_at							1		1	0	1	1
1553460_at							1		1	0	1	1
1553461_at							1		1	1	0	1
1553462_at							1		1	1	0	1
1553464_at							1		1	0	1	1
1553465_a_at							1		1	0	1	1
1553466_at							1		1	0	1	1
1553467_at							1		1	0	1	1
1553468_at							1		1	1	0	1
1553470_at							1		1	1	0	1
1553471_at							1		1	1	0	1
1553472_at							1		1	1	0	1
1553474_at							1		1	0	1	1
1553475_at							1		1	1	0	1
1553478_at							1		1	0	1	1
1553479_at							1		1	0	1	1
1553482_at							1		1	0	1	1
1553483_at							1		1	0	1	1
1553484_at							1		1	1	0	1
1553485_at							1		1	0	1	1
1553486_a_at							1		1	1	0	1
1553488_at							1		1	1	0	1
1553489_a_at							1		1	1	0	1
1553491_at							1		1	0	1	1
1553492_a_at							1		1	0	1	1
1553493_a_at							1		1	0	1	1
1553494_at							1		1	0	1	1
1553497_at							1		1	1	0	1
1553498_at							1		1	0	1	1
1553499_s_at							1		1	0	1	1
1553500_at							1		1	0	1	1
1553502_a_at							1		1	0	1	1
1553504_at							1		1	1	0	1
1553505_at							1		1	1	0	1
1553506_at							1		1	1	0	1
1553507_a_at							1		1	1	0	1
1553508_at							1		1	0	1	1
1553510_s_at							1		1	0	1	1
1553511_at							1		1	0	1	1
1553512_at							1		1	0	1	1
1553513_at							1		1	0	1	1
1553514_a_at							1		1	1	0	1
1553515_at							1		1	1	0	1
1553517_at							1		1	0	1	1
1553518_at							1		1	0	1	1
1553519_at							1		1	0	1	1
1553521_at							1		1	0	1	1
1553523_at							1		1	1	0	1
1553524_at							1		1	0	1	1
1553525_at							1		1	0	1	1
1553526_at							1		1	1	0	1
1553527_at							1		1	0	1	1
1553528_a_at							1		1	1	0	1
1553529_at							1		1	1	0	1
1553530_a_at							1		1	0	1	1
1553531_at							1		1	1	0	1
1553532_a_at							1		1	0	1	1
1553533_at							1		1	0	1	1
1553534_at							1		1	0	1	1
1553535_a_at							1		1	1	0	1
1553536_at							1		1	0	1	1
1553537_at							1		1	0	1	1
1553538_s_at							1		1	0	1	1
1553539_at							1		1	0	1	1
1553540_a_at							1		1	0	1	1
1553541_at							1		1	1	0	1
1553542_at							1		1	1	0	1
1553544_at							1		1	0	1	1
1553545_at							1		1	1	0	1
1553546_at							1		1	1	0	1
1553547_at							1		1	1	0	1
1553549_at							1		1	0	1	1
1553550_at							1		1	0	1	1
1553551_s_at							1		1	1	0	1
1553552_at							1		1	0	1	1
1553553_at							1		1	1	0	1
1553555_at							1		1	0	1	1
1553556_at							1		1	1	0	1
1553558_at							1		1	0	1	1
1553559_at							1		1	0	1	1
1553560_at							1		1	0	1	1
1553561_at							1		1	1	0	1
1553562_at							1		1	0	1	1
1553564_at							1		1	0	1	1
1553565_s_at							1		1	0	1	1
1553566_at							1		1	0	1	1
1553567_s_at							1		1	1	0	1
1553568_a_at							1		1	0	1	1
1553569_at							1		1	1	0	1
1553570_x_at							1		1	1	0	1
1553572_a_at							1		1	0	1	1
1553573_s_at							1		1	0	1	1
1553574_at							1		1	1	0	1
1553575_at							1		1	0	1	1
1553579_a_at							1		1	1	0	1
1553581_s_at							1		1	1	0	1
1553582_a_at							1		1	0	1	1
1553583_a_at							1		1	0	1	1
1553584_at							1		1	1	0	1
1553585_a_at							1		1	1	0	1
1553586_at							1		1	1	0	1
1553587_a_at							1		1	1	0	1
1553588_at							1		1	1	0	1
1553589_a_at							1		1	1	0	1
1553590_at							1		1	0	1	1
1553591_at							1		1	1	0	1
1553592_x_at							1		1	1	0	1
1553593_a_at							1		1	0	1	1
1553594_a_at							1		1	0	1	1
1553599_a_at							1		1	0	1	1
1553600_at							1		1	0	1	1
1553601_a_at							1		1	0	1	1
1553602_at							1		1	1	0	1
1553603_s_at							1		1	0	1	1
1553604_at							1		1	0	1	1
1553605_a_at							1		1	0	1	1
1553607_at							1		1	1	0	1
1553608_a_at							1		1	1	0	1
1553611_s_at							1		1	0	1	1
1553612_at							1		1	1	0	1
1553613_s_at							1		1	0	1	1
1553614_a_at							1		1	0	1	1
1553618_at							1		1	1	0	1
1553619_a_at							1		1	0	1	1
1553620_at							1		1	0	1	1
1553622_a_at							1		1	0	1	1
1553623_at							1		1	0	1	1
1553625_at							1		1	0	1	1
1553626_a_at							1		1	0	1	1
1553627_s_at							1		1	1	0	1
1553629_a_at							1		1	0	1	1
1553630_at							1		1	1	0	1
1553633_s_at							1		1	0	1	1
1553634_a_at							1		1	0	1	1
1553635_s_at							1		1	1	0	1
1553636_at							1		1	0	1	1
1553637_s_at							1		1	1	0	1
1553639_a_at							1		1	1	0	1
1553640_at							1		1	0	1	1
1553641_a_at							1		1	0	1	1
1553642_at							1		1	0	1	1
1553644_at							1		1	1	0	1
1553645_at							1		1	1	0	1
1553646_at							1		1	0	1	1
1553647_at							1		1	0	1	1
1553651_at							1		1	0	1	1
1553652_a_at							1		1	1	0	1
1553654_at							1		1	1	0	1
1553655_at							1		1	1	0	1
1553656_at							1		1	0	1	1
1553657_at							1		1	1	0	1
1553658_at							1		1	0	1	1
1553660_at							1		1	1	0	1
1553661_a_at							1		1	0	1	1
1553663_a_at							1		1	0	1	1
1553666_at							1		1	1	0	1
1553668_at							1		1	0	1	1
1553670_at							1		1	0	1	1
1553672_at							1		1	0	1	1
1553673_at							1		1	1	0	1
1553674_at							1		1	1	0	1
1553675_at							1		1	0	1	1
1553677_a_at							1		1	0	1	1
1553678_a_at							1		1	0	1	1
1553679_s_at							1		1	0	1	1
1553681_a_at							1		1	1	0	1
1553682_at							1		1	1	0	1
1553683_s_at							1		1	1	0	1
1553684_at							1		1	0	1	1
1553685_s_at							1		1	0	1	1
1553686_at							1		1	1	0	1
1553688_at							1		1	1	0	1
1553689_s_at							1		1	1	0	1
1553690_at							1		1	1	0	1
1553691_at							1		1	0	1	1
1553693_s_at							1		1	1	0	1
1553694_a_at							1		1	0	1	1
1553695_a_at							1		1	0	1	1
1553696_s_at							1		1	0	1	1
1553697_at							1		1	1	0	1
1553698_a_at							1		1	1	0	1
1553701_a_at							1		1	1	0	1
1553702_at							1		1	0	1	1
1553703_at							1		1	1	0	1
1553704_x_at							1		1	1	0	1
1553705_a_at							1		1	0	1	1
1553706_at							1		1	1	0	1
1553708_at							1		1	1	0	1
1553709_a_at							1		1	0	1	1
1553710_at							1		1	0	1	1
1553711_a_at							1		1	1	0	1
1553713_a_at							1		1	1	0	1
1553715_s_at							1		1	1	0	1
1553717_at							1		1	0	1	1
1553718_at							1		1	1	0	1
1553719_s_at							1		1	0	1	1
1553720_a_at							1		1	1	0	1
1553721_at							1		1	0	1	1
1553722_s_at							1		1	0	1	1
1553723_at							1		1	0	1	1
1553725_s_at							1		1	0	1	1
1553726_s_at							1		1	0	1	1
1553727_at							1		1	0	1	1
1553728_at							1		1	0	1	1
1553729_s_at							1		1	0	1	1
1553730_x_at							1		1	0	1	1
1553732_s_at							1		1	1	0	1
1553734_at							1		1	1	0	1
1553736_at							1		1	0	1	1
1553739_at							1		1	1	0	1
1553740_a_at							1		1	0	1	1
1553741_at							1		1	0	1	1
1553743_at							1		1	0	1	1
1553746_a_at							1		1	1	0	1
1553747_at							1		1	0	1	1
1553749_at							1		1	0	1	1
1553750_a_at							1		1	0	1	1
1553752_at							1		1	0	1	1
1553755_at							1		1	0	1	1
1553756_at							1		1	0	1	1
1553757_at							1		1	1	0	1
1553759_at							1		1	0	1	1
1553761_at							1		1	0	1	1
1553764_a_at							1		1	0	1	1
1553765_a_at							1		1	1	0	1
1553768_a_at							1		1	0	1	1
1553769_at							1		1	1	0	1
1553770_a_at							1		1	1	0	1
1553772_at							1		1	1	0	1
1553775_at							1		1	0	1	1
1553776_at							1		1	0	1	1
1553778_at							1		1	0	1	1
1553780_at							1		1	1	0	1
1553781_at							1		1	1	0	1
1553785_at							1		1	1	0	1
1553787_at							1		1	1	0	1
1553789_a_at							1		1	0	1	1
1553792_at							1		1	0	1	1
1553793_a_at							1		1	0	1	1
1553794_at							1		1	0	1	1
1553796_at							1		1	1	0	1
1553797_a_at							1		1	1	0	1
1553798_a_at							1		1	0	1	1
1553799_at							1		1	1	0	1
1553801_a_at							1		1	0	1	1
1553802_a_at							1		1	1	0	1
1553803_at							1		1	0	1	1
1553804_a_at							1		1	1	0	1
1553805_at							1		1	1	0	1
1553808_a_at							1		1	0	1	1
1553809_a_at							1		1	0	1	1
1553810_a_at							1		1	0	1	1
1553811_at							1		1	0	1	1
1553812_at							1		1	0	1	1
1553813_s_at							1		1	0	1	1
1553815_a_at							1		1	0	1	1
1553817_at							1		1	1	0	1
1553818_x_at							1		1	1	0	1
1553821_at							1		1	0	1	1
1553822_at							1		1	0	1	1
1553823_a_at							1		1	0	1	1
1553826_a_at							1		1	1	0	1
1553828_at							1		1	0	1	1
1553829_at							1		1	1	0	1
1553830_s_at							1		1	0	1	1
1553831_at							1		1	1	0	1
1553832_at							1		1	0	1	1
1553834_at							1		1	0	1	1
1553835_a_at							1		1	1	0	1
1553837_at							1		1	0	1	1
1553838_at							1		1	0	1	1
1553839_at							1		1	0	1	1
1553840_a_at							1		1	0	1	1
1553842_at							1		1	1	0	1
1553843_at							1		1	0	1	1
1553844_a_at							1		1	1	0	1
1553845_x_at							1		1	0	1	1
1553846_at							1		1	0	1	1
1553847_a_at							1		1	0	1	1
1553849_at							1		1	0	1	1
1553850_at							1		1	1	0	1
1553851_at							1		1	0	1	1
1553852_at							1		1	1	0	1
1553856_s_at							1		1	1	0	1
1553857_at							1		1	1	0	1
1553858_at							1		1	1	0	1
1553859_at							1		1	0	1	1
1553860_at							1		1	0	1	1
1553861_at							1		1	1	0	1
1553863_at							1		1	1	0	1
1553864_at							1		1	1	0	1
1553865_a_at							1		1	1	0	1
1553868_a_at							1		1	0	1	1
1553869_at							1		1	1	0	1
1553871_at							1		1	0	1	1
1553872_at							1		1	0	1	1
1553873_at							1		1	1	0	1
1553874_a_at							1		1	0	1	1
1553875_s_at							1		1	0	1	1
1553876_at							1		1	0	1	1
1553878_at							1		1	0	1	1
1553879_a_at							1		1	1	0	1
1553880_at							1		1	0	1	1
1553881_at							1		1	1	0	1
1553882_at							1		1	0	1	1
1553883_at							1		1	1	0	1
1553885_x_at							1		1	1	0	1
1553886_at							1		1	0	1	1
1553887_at							1		1	0	1	1
1553888_at							1		1	0	1	1
1553889_at							1		1	0	1	1
1553890_s_at							1		1	0	1	1
1553891_at							1		1	1	0	1
1553893_at							1		1	0	1	1
1553894_at							1		1	0	1	1
1553895_at							1		1	1	0	1
1553898_a_at							1		1	1	0	1
1553900_s_at							1		1	0	1	1
1553901_x_at							1		1	1	0	1
1553905_at							1		1	1	0	1
1553906_s_at							1		1	1	0	1
1553907_a_at							1		1	0	1	1
1553909_x_at							1		1	0	1	1
1553910_at							1		1	0	1	1
1553911_at							1		1	0	1	1
1553912_at							1		1	0	1	1
1553914_at							1		1	0	1	1
1553915_at							1		1	1	0	1
1553917_at							1		1	1	0	1
1553918_at							1		1	0	1	1
1553919_at							1		1	0	1	1
1553920_at							1		1	1	0	1
1553923_at							1		1	0	1	1
1553924_at							1		1	1	0	1
1553927_at							1		1	0	1	1
1553928_at							1		1	0	1	1
1553929_at							1		1	1	0	1
1553930_at							1		1	0	1	1
1553931_at							1		1	1	0	1
1553934_at							1		1	1	0	1
1553935_at							1		1	0	1	1
1553936_a_at							1		1	1	0	1
1553938_a_at							1		1	0	1	1
1553940_a_at							1		1	0	1	1
1553943_at							1		1	0	1	1
1553944_at							1		1	1	0	1
1553945_at							1		1	0	1	1
1553946_at							1		1	1	0	1
1553947_at							1		1	0	1	1
1553949_at							1		1	0	1	1
1553952_at							1		1	0	1	1
1553954_at							1		1	0	1	1
1553955_at							1		1	0	1	1
1553956_at							1		1	0	1	1
1553957_at							1		1	1	0	1
1553959_a_at							1		1	1	0	1
1553960_at							1		1	0	1	1
1553961_s_at							1		1	0	1	1
1553962_s_at							1		1	0	1	1
1553963_at							1		1	0	1	1
1553965_x_at							1		1	0	1	1
1553967_at							1		1	0	1	1
1553968_a_at							1		1	1	0	1
1553970_s_at							1		1	0	1	1
1553971_a_at							1		1	0	1	1
1553972_a_at							1		1	0	1	1
1553973_a_at							1		1	1	0	1
1553974_at							1		1	0	1	1
1553976_a_at							1		1	1	0	1
1553977_a_at							1		1	0	1	1
1553978_at							1		1	1	0	1
1553979_at							1		1	0	1	1
1553982_a_at							1		1	1	0	1
1553983_at							1		1	1	0	1
1553984_s_at							1		1	1	0	1
1553986_at							1		1	0	1	1
1553987_at							1		1	1	0	1
1553989_a_at							1		1	0	1	1
1553990_at							1		1	0	1	1
1553991_s_at							1		1	1	0	1
1553992_s_at							1		1	1	0	1
1553993_s_at							1		1	1	0	1
1553994_at							1		1	0	1	1
1553995_a_at							1		1	0	1	1
1553997_a_at							1		1	1	0	1
1553998_at							1		1	1	0	1
1554001_at							1		1	0	1	1
1554003_at							1		1	0	1	1
1554004_a_at							1		1	0	1	1
1554006_a_at							1		1	1	0	1
1554007_at							1		1	0	1	1
1554008_at							1		1	0	1	1
1554010_at							1		1	0	1	1
1554012_at							1		1	1	0	1
1554014_at							1		1	0	1	1
1554015_a_at							1		1	0	1	1
1554016_a_at							1		1	0	1	1
1554017_at							1		1	1	0	1
1554018_at							1		1	1	0	1
1554019_s_at							1		1	0	1	1
1554020_at							1		1	0	1	1
1554021_a_at							1		1	0	1	1
1554022_at							1		1	0	1	1
1554023_s_at							1		1	0	1	1
1554026_a_at							1		1	1	0	1
1554027_a_at							1		1	1	0	1
1554029_a_at							1		1	0	1	1
1554030_at							1		1	1	0	1
1554032_at							1		1	0	1	1
1554033_at							1		1	0	1	1
1554034_a_at							1		1	0	1	1
1554036_at							1		1	1	0	1
1554037_a_at							1		1	0	1	1
1554038_at							1		1	1	0	1
1554039_at							1		1	0	1	1
1554041_at							1		1	1	0	1
1554042_s_at							1		1	1	0	1
1554043_a_at							1		1	0	1	1
1554044_a_at							1		1	0	1	1
1554045_at							1		1	0	1	1
1554047_at							1		1	1	0	1
1554049_s_at							1		1	1	0	1
1554050_at							1		1	1	0	1
1554052_at							1		1	0	1	1
1554053_at							1		1	0	1	1
1554057_at							1		1	0	1	1
1554059_at							1		1	0	1	1
1554060_s_at							1		1	0	1	1
1554062_at							1		1	0	1	1
1554063_at							1		1	0	1	1
1554065_at							1		1	0	1	1
1554067_at							1		1	0	1	1
1554068_s_at							1		1	1	0	1
1554069_at							1		1	0	1	1
1554071_at							1		1	0	1	1
1554072_s_at							1		1	0	1	1
1554074_s_at							1		1	1	0	1
1554076_s_at							1		1	0	1	1
1554077_a_at							1		1	0	1	1
1554078_s_at							1		1	0	1	1
1554079_at							1		1	0	1	1
1554080_at							1		1	0	1	1
1554082_a_at							1		1	0	1	1
1554084_a_at							1		1	0	1	1
1554085_at							1		1	0	1	1
1554086_at							1		1	1	0	1
1554089_s_at							1		1	0	1	1
1554091_a_at							1		1	0	1	1
1554093_a_at							1		1	0	1	1
1554094_at							1		1	0	1	1
1554095_at							1		1	1	0	1
1554096_a_at							1		1	1	0	1
1554097_a_at							1		1	1	0	1
1554098_at							1		1	0	1	1
1554099_a_at							1		1	0	1	1
1554101_a_at							1		1	1	0	1
1554102_a_at							1		1	0	1	1
1554103_at							1		1	0	1	1
1554105_at							1		1	0	1	1
1554106_at							1		1	0	1	1
1554108_at							1		1	0	1	1
1554110_at							1		1	1	0	1
1554112_a_at							1		1	0	1	1
1554113_a_at							1		1	1	0	1
1554114_s_at							1		1	0	1	1
1554115_at							1		1	1	0	1
1554116_s_at							1		1	1	0	1
1554117_at							1		1	0	1	1
1554119_at							1		1	1	0	1
1554121_at							1		1	1	0	1
1554122_a_at							1		1	0	1	1
1554125_a_at							1		1	0	1	1
1554126_at							1		1	0	1	1
1554127_s_at							1		1	0	1	1
1554128_at							1		1	0	1	1
1554129_a_at							1		1	1	0	1
1554131_at							1		1	0	1	1
1554132_a_at							1		1	0	1	1
1554133_at							1		1	0	1	1
1554140_at							1		1	1	0	1
1554141_s_at							1		1	0	1	1
1554142_at							1		1	1	0	1
1554143_a_at							1		1	0	1	1
1554145_a_at							1		1	0	1	1
1554147_s_at							1		1	0	1	1
1554148_a_at							1		1	0	1	1
1554149_at							1		1	0	1	1
1554151_at							1		1	0	1	1
1554152_a_at							1		1	0	1	1
1554153_a_at							1		1	1	0	1
1554154_at							1		1	1	0	1
1554155_at							1		1	0	1	1
1554156_a_at							1		1	1	0	1
1554157_a_at							1		1	1	0	1
1554158_at							1		1	0	1	1
1554159_a_at							1		1	0	1	1
1554160_a_at							1		1	0	1	1
1554161_at							1		1	0	1	1
1554163_at							1		1	0	1	1
1554165_at							1		1	1	0	1
1554167_a_at							1		1	0	1	1
1554168_a_at							1		1	1	0	1
1554170_a_at							1		1	0	1	1
1554171_at							1		1	0	1	1
1554172_a_at							1		1	0	1	1
1554173_at							1		1	1	0	1
1554175_at							1		1	1	0	1
1554176_a_at							1		1	0	1	1
1554177_a_at							1		1	0	1	1
1554178_a_at							1		1	1	0	1
1554179_s_at							1		1	0	1	1
1554181_at							1		1	0	1	1
1554182_at							1		1	0	1	1
1554183_s_at							1		1	0	1	1
1554185_at							1		1	0	1	1
1554187_at							1		1	0	1	1
1554188_at							1		1	1	0	1
1554190_s_at							1		1	1	0	1
1554192_s_at							1		1	1	0	1
1554193_s_at							1		1	0	1	1
1554194_at							1		1	1	0	1
1554195_a_at							1		1	0	1	1
1554196_at							1		1	0	1	1
1554198_at							1		1	1	0	1
1554199_at							1		1	0	1	1
1554201_at							1		1	1	0	1
1554202_x_at							1		1	1	0	1
1554203_at							1		1	0	1	1
1554205_s_at							1		1	0	1	1
1554206_at							1		1	1	0	1
1554208_at							1		1	1	0	1
1554210_at							1		1	0	1	1
1554212_s_at							1		1	0	1	1
1554213_at							1		1	0	1	1
1554214_at							1		1	1	0	1
1554216_at							1		1	0	1	1
1554217_a_at							1		1	1	0	1
1554219_at							1		1	1	0	1
1554220_a_at							1		1	0	1	1
1554222_at							1		1	1	0	1
1554224_at							1		1	1	0	1
1554225_a_at							1		1	1	0	1
1554228_a_at							1		1	0	1	1
1554229_at							1		1	0	1	1
1554231_a_at							1		1	0	1	1
1554232_a_at							1		1	1	0	1
1554233_at							1		1	1	0	1
1554234_at							1		1	1	0	1
1554235_at							1		1	1	0	1
1554237_at							1		1	1	0	1
1554239_s_at							1		1	1	0	1
1554240_a_at							1		1	1	0	1
1554241_at							1		1	0	1	1
1554242_a_at							1		1	0	1	1
1554245_x_at							1		1	0	1	1
1554246_at							1		1	1	0	1
1554248_at							1		1	0	1	1
1554249_a_at							1		1	0	1	1
1554250_s_at							1		1	1	0	1
1554251_at							1		1	0	1	1
1554252_a_at							1		1	0	1	1
1554253_a_at							1		1	0	1	1
1554256_a_at							1		1	1	0	1
1554258_a_at							1		1	1	0	1
1554259_at							1		1	0	1	1
1554260_a_at							1		1	0	1	1
1554261_at							1		1	1	0	1
1554262_s_at							1		1	1	0	1
1554264_at							1		1	1	0	1
1554266_at							1		1	0	1	1
1554268_at							1		1	0	1	1
1554271_a_at							1		1	1	0	1
1554272_at							1		1	1	0	1
1554273_a_at							1		1	0	1	1
1554274_a_at							1		1	1	0	1
1554276_at							1		1	0	1	1
1554277_s_at							1		1	1	0	1
1554279_a_at							1		1	0	1	1
1554280_a_at							1		1	0	1	1
1554281_at							1		1	1	0	1
1554283_at							1		1	1	0	1
1554285_at							1		1	1	0	1
1554286_at							1		1	0	1	1
1554287_at							1		1	0	1	1
1554288_at							1		1	0	1	1
1554290_at							1		1	0	1	1
1554291_at							1		1	0	1	1
1554292_a_at							1		1	0	1	1
1554293_at							1		1	0	1	1
1554294_s_at							1		1	0	1	1
1554295_x_at							1		1	0	1	1
1554296_at							1		1	1	0	1
1554298_a_at							1		1	0	1	1
1554299_at							1		1	1	0	1
1554300_a_at							1		1	0	1	1
1554301_at							1		1	0	1	1
1554302_s_at							1		1	0	1	1
1554303_at							1		1	0	1	1
1554305_at							1		1	0	1	1
1554306_at							1		1	1	0	1
1554307_at							1		1	0	1	1
1554308_s_at							1		1	1	0	1
1554309_at							1		1	1	0	1
1554310_a_at							1		1	0	1	1
1554311_a_at							1		1	1	0	1
1554312_at							1		1	0	1	1
1554314_at							1		1	1	0	1
1554316_at							1		1	0	1	1
1554317_s_at							1		1	0	1	1
1554318_at							1		1	1	0	1
1554319_at							1		1	1	0	1
1554321_a_at							1		1	0	1	1
1554322_a_at							1		1	0	1	1
1554324_s_at							1		1	0	1	1
1554325_at							1		1	0	1	1
1554327_a_at							1		1	0	1	1
1554328_at							1		1	0	1	1
1554329_x_at							1		1	0	1	1
1554331_a_at							1		1	1	0	1
1554332_a_at							1		1	0	1	1
1554333_at							1		1	0	1	1
1554334_a_at							1		1	0	1	1
1554335_at							1		1	1	0	1
1554337_at							1		1	0	1	1
1554339_a_at							1		1	0	1	1
1554340_a_at							1		1	1	0	1
1554341_a_at							1		1	0	1	1
1554342_s_at							1		1	1	0	1
1554343_a_at							1		1	1	0	1
1554344_s_at							1		1	0	1	1
1554345_a_at							1		1	0	1	1
1554346_at							1		1	1	0	1
1554348_s_at							1		1	1	0	1
1554349_at							1		1	0	1	1
1554351_a_at							1		1	0	1	1
1554352_s_at							1		1	1	0	1
1554354_at							1		1	1	0	1
1554355_a_at							1		1	0	1	1
1554356_at							1		1	0	1	1
1554360_at							1		1	0	1	1
1554362_at							1		1	0	1	1
1554364_at							1		1	0	1	1
1554365_a_at							1		1	0	1	1
1554367_at							1		1	0	1	1
1554368_at							1		1	1	0	1
1554371_at							1		1	0	1	1
1554372_at							1		1	1	0	1
1554374_at							1		1	0	1	1
1554375_a_at							1		1	1	0	1
1554376_s_at							1		1	1	0	1
1554377_a_at							1		1	1	0	1
1554378_a_at							1		1	0	1	1
1554379_a_at							1		1	0	1	1
1554380_at							1		1	0	1	1
1554382_at							1		1	0	1	1
1554383_a_at							1		1	0	1	1
1554384_at							1		1	0	1	1
1554385_a_at							1		1	0	1	1
1554386_at							1		1	0	1	1
1554388_at							1		1	0	1	1
1554390_s_at							1		1	0	1	1
1554391_at							1		1	0	1	1
1554393_a_at							1		1	0	1	1
1554394_at							1		1	1	0	1
1554396_at							1		1	1	0	1
1554397_s_at							1		1	0	1	1
1554398_at							1		1	1	0	1
1554400_at							1		1	1	0	1
1554401_a_at							1		1	0	1	1
1554403_a_at							1		1	0	1	1
1554404_a_at							1		1	0	1	1
1554405_a_at							1		1	0	1	1
1554406_a_at							1		1	1	0	1
1554408_a_at							1		1	1	0	1
1554409_at							1		1	1	0	1
1554410_a_at							1		1	0	1	1
1554411_at							1		1	0	1	1
1554413_s_at							1		1	0	1	1
1554414_a_at							1		1	0	1	1
1554415_at							1		1	0	1	1
1554417_s_at							1		1	1	0	1
1554418_s_at							1		1	0	1	1
1554419_x_at							1		1	1	0	1
1554420_at							1		1	0	1	1
1554423_a_at							1		1	0	1	1
1554424_at							1		1	0	1	1
